"Envejecimiento en Red, Centro de Ciencias Humanas y Sociales, CSIC. Contacto: enred@cchs.csic.es. Más información: http://envejecimiento.csic.es/documentos/documentos/enred-estadisticasresidencias2019.pdf ",,,,,,,,,,,,
"Residencias en Barcelona, 2019",,,,,,,,,,,,
,,,,,,,,,,,,
Denominación,Dirección,,,C. Postal,Municipio,Teléfono,Titularidad,Plazas,URL,Latitud,Longitud,Última actualización:
Centro Residencial LANTUS Olimpo,Calle,Mare de Déu dels Angels,2,08921,Santa Coloma de Gramenet,93 466 68 40,Privada,144,www.lantus.es,"41,452768","2,203721",10/07/2017
Centre per a la gent gran Orblanc,Calle,Roma,67,08921,Santa Coloma de Gramenet,93 391 04 03,Privada,38,www.orblanc.es,"41,455018","2,217259",04/04/2019
Residencia Bet-San,Calle,Monturiol,30 - 32,08923,Santa Coloma de Gramenet,93 385 07 89,Privada,67,www.iee-betsan.org,"41,443222","2,212434",29/05/2015
Residencia Montserrat Botey,Calle,Anselm del Riu,86 - 92,08924,Santa Coloma de Gramenet,93 468 22 57,Privada,35,residenciamontserratbotey.com,"41,461727","2,200980",08/04/2019
Residencia per a gent gran Santa Coloma,Avenida,Ramón Berenguer,68,08924,Santa Coloma de Gramenet,93 391 40 11,Pública autonómica,165,,"41,461524","2,207574",04/04/2019
Asociación Evangélica Betania - Residencia de la tercera edad,Calle,València,11,08924,Santa Coloma de Gramenet,93 391 60 61,Privada sin fin de lucro,48,www.betaniaresidencia.com,"41,460402","2,206253",04/04/2019
Residència La Vall,Calle,de la Creu,10,08187,Santa Eulàlia de Ronçana,93 844 64 05,Privada,23,www.residencialavall.com,"41,653136","2,219746",22/07/2017
Llar d'avis Santa Eulàlia,Calle,Doctor Puigvert,3,08187,Santa Eulàlia de Ronçana,93 844 87 01,Privada,25,www.llardavis.es,"41,650786","2,227859",04/04/2019
Residencia Espitlles,Calle,Masia Espitlles,s/n,08730,Santa Margarida i els Monjos,93 898 24 05,Privada,25,www.residenciaespitlles.com,"41,316100","1,677180",17/07/2013
Llar Residencial 3ª edad Les Palmeres,Calle,Font del Camí,1,08106,Santa Maria de Martorelles,93 570 76 37,Privada,26,,"41,519224","2,254116",30/11/2011
Residència per a gent gran La Florida,Plaça,Alta,3,08130,Santa Perpètua de Mogoda,93 560 79 04,Privada,40,,"41,522616","2,189365",02/05/2019
Residència 3ª edat El Jardí,Calle,Quatre,13,08130,Santa Perpètua de Mogoda,93 574 23 80,Privada,24,granvida.com/totes-les-residencies/el-jardi-de-santa-perpetua/,"41,522988","2,191934",16/04/2019
Residència Sant Francesc d'Assis,Camino,de Juncadella,s/n,08251,Santpedor,93 832 04 52,Privada,90,www.santfrancesc.com,"41,778718","1,832338",04/04/2019
Residència Municipal Cal Jorba,Calle,Salvador Espriu,10,08251,Santpedor,977 25 27 27,Pública local,90,www.lonada.com/centros/informacion/santpedor,"41,784157","1,842606",05/04/2019
Residència Nostra Senyora del Remei,Avenida,Anselm Clavé,17 - 1º,08181,Sentmenat,93 715 01 10,Privada,27,www.nostrasenyoradelremei.es,"41,609706","2,135017",08/04/2019
Residència Els Bons Amics,Calle,de Dalt,7,08553,Seva,93 884 00 58,Pública local,16,,"41,838426","2,280391",10/04/2019
Residència d'avis Las Magnolias,Camino,dels Capellans,9 - 11,08870,Sitges,93 894 18 44 / 91 894 16 54,Privada,85,www.residencialasmagnolias.es,"41,239663","1,810948",11/07/2013
Residència Sitges Park,Calle,Lola Anglada,2 - 4,08870,Sitges,93 811 44 57,Privada,104,www.residenciasitgespark.com,"41,240353","1,804281",24/09/2013
Hospital de Sant Joan Baptista,Calle,Vidal i Barraquer,2,08870,Sitges,93 894 00 03,Privada,102,,"41,239636","1,811400",08/04/2019
Casa familiar El Cenacle,Calle,Camí de la Creu,s/n,08739,Subirats,93 817 90 28,Privada,75,,"41,393243","1,844767",11/07/2017
Residència Bell Repòs,Avenida,de la Generalitat,22,08260,Súria,93 869 64 86,Privada,94,www.residenciavisdelbages.com/es/,"41,834610","1,754347",05/04/2019
Fundació Vilademany,Calle,Jaume Balmes,s/n,08552,Taradell,93 880 03 75,Privada,72,www.vilademany.org,"41,869508","2,285539",16/04/2019
AMAVIR Teià,Avenida,J. F. Kennedy,74,08329,Teià,902 10 09 99 / 93 540 49 40,Privada,180,www.amavir.es/residencia-de-ancianos-barcelona-amavir-teia,"41,487886","2,324535",18/07/2017
Residencia geriátrica Génesis II,Carretera,de Montcada,121,08221,Terrassa,93 789 10 92,Privada,20,,"41,556963","2,011247",30/11/2011
Llar Residencial Sant Llàtzer,Plaça,Doctor Robert,6,08221,Terrassa,93 783 71 11 / 93 736 77 70,Pública local,69,,"41,562920","2,017209",04/04/2019
Residència Sant Josep Oriol,Calle,Esglèsia,9,08221,Terrassa,93 784 39 79,Privada sin fin de lucro,77,,"41,561760","2,011768",03/04/2019
Residència d'avis Mas Adei,Calle,Mas Adei,33,08221,Terrassa,93 785 73 90,Privada,16,,"41,567556","2,015586",23/04/2019
Casa Vapor Gran,Calle,Portal Nou,42,08221,Terrassa,93 785 61 16,Privada,131,www.casavaporgran.com,"41,561076","2,013716",03/04/2019
Residència geriàtrica Catalunya,Calle,Sant Antoni,48 - 50,08221,Terrassa,93 786 31 10 / 93 786 33 04,Privada,47,,"41,564817","2,016610",08/04/2019
Residencia Sagrado Corazón,Calle,Sant Antoni,86,08221,Terrassa,93 783 09 50,Privada,24,,"41,566223","2,016260",01/10/2012
Residència geriàtrica Sant Marià,Calle,Sant Francesc,60,08221,Terrassa,93 780 64 38,Privada,32,,"41,558232","2,013125",14/03/2018
Residència Ca n'Arnaus,Calle,Sant Francesc,43 - 47,08221,Terrassa,93 783 54 92 / 93 731 72 79,Privada,32,residenciacanarnaus.es,"41,558461","2,013080",03/05/2018
Residència Egara Llar I,Calle,Sant Jaume,24,08221,Terrassa,93 786 06 53,Privada,22,,"41,562207","2,015200",04/04/2019
Residencia Egara Llar II,Carrer,Sant Jaume,20,08221,Terrassa,93 786 06 53,Privada,43,,"41,562197","2,015025",04/04/2019
Residència geriàtrica Vellsolà 2,Calle,Doctor Pearson,95,08222,Terrassa,93 784 41 81,Privada,13,vellsola.es/default.php?lang=es§ion=p23,"41,567063","2,023797",03/05/2018
Residència Vellsolà 3,Calle,Lleó XIII,52,08222,Terrassa,93 784 07 78 / 93 784 50 47,Privada,49,vellsola.es/default.php?lang=es§ion=p23,"41,566287","2,025818",03/05/2018
Residencia Montcau Matadepera,Calle,Major de Sant Pere,65,08222,Terrassa,93 624 83 49,Privada,22,,"41,568507","2,018541",16/07/2019
Residència Vellsolà,Calle,Violinista Vellsolà,3 - bajos,08222,Terrassa,93 786 29 20,Privada,19,vellsola.es/default.php?lang=es§ion=p23,"41,567306","2,023814",22/05/2018
Residencia San José - Terrassa,Calle,Concilio Egarense,22,08224,Terrassa,93 788 50 28 / 93 788 23 96,Privada sin fin de lucro,48,,"41,555401","2,006334",14/05/2019
Llar La Matinada,Calle,Juan de la Cierva,6,08224,Terrassa,93 733 13 38,Privada,25,,"41,556410","2,003450",04/04/2019
Geriàtric Residencial Lavoisier,Calle,Lavoisier,60,08224,Terrassa,93 733 40 31,Privada,29,www.residencialavoisier.es,"41,552996","2,006333",03/04/2019
Residència geriàtrica L'Aurora I - II,Calle,Torrella,61 - 65,08224,Terrassa,93 788 13 55,Privada,44,,"41,561302","2,004941",29/07/2017
La Llar Fundació,Avenida,Abat Marcet,78,08225,Terrassa,93 736 49 49,Privada,157,www.lallarfundacio.cat,"41,575057","2,013430",04/04/2019
Residència de 3ª edat Els Til.lers,Camino,Can Carbonell,9,08225,Terrassa,93 735 29 62,Privada,42,www.elstil-lers.com,"41,589572","2,014220",30/05/2019
Residència de gent gran Torre Mossèn Homs,Carretera,de Terrassa a Castellar,s/n,08227,Terrassa,93 784 83 13,Pública autonómica,80,,"41,588400","2,039200",08/04/2019
El Pinar Geriàtrics Terrassa,Paseo,Matadepera,51,08227,Terrassa,93 787 17 47,Privada,23,residenciaelpinar.es,"41,590908","2,032590",25/04/2018
Residència Centre Tot Avis,Calle,Mura,78,08227,Terrassa,93 731 49 99,Privada,24,,"41,574378","2,035682",06/05/2015
Residència Santa Anna,Calle,Saragossa,8,08227,Terrassa,93 783 59 84,Privada,25,,"41,560863","2,039778",09/04/2019
Residència Sant Jordi,Carretera,de Gràcia a Manresa,s/n (esq. C/ Walt Disney),08228,Terrassa,93 783 33 83,Privada,26,,"41,554000","2,003780",30/11/2011
Residència Llar Roser,Calle,Europa,73,08228,Terrassa,93 731 04 61 / 93 576 98 66,Privada,21,llarroser.cat,"41,533237","2,042341",04/04/2019
Centre geriàtric Sant Pere de Les Fonts,Calle,Gerani,8,08228,Terrassa,93 731 19 99,Privada,80,www.cgsantpere.com,"41,528010","2,031675",12/04/2019
Residència La Llar de l'Àvia Maria,Calle,Roma,48,08228,Terrassa,93 786 48 12,Privada,25,www.lallardelaviamaria.com,"41,529906","2,037011",05/05/2015
Residencia municipal Sant Cebrià de Tiana,Camino,dels Francesos,6,08391,Tiana,93 465 24 44,Pública local,96,www.santcebria.net,"41,478145","2,264325",03/04/2019
Residència Casal dels Avis,Calle,Barcelona,23,08551,Tona,93 887 08 12,Pública local,21,cancodina.blogspot.com.es,"41,849126","2,228145",04/04/2019
Hotel Prudenci - Residencia de ancianos,Carretera,de Manresa,55,08551,Tona,93 887 01 00 / 93 887 00 75,Privada,100,,"41,848589","2,215138",03/04/2019
Habitatges de serveis,Carretera,de Manresa,2,08551,Tona,93 887 02 01 / 91 829 92 22,Pública local,26,,"41,849411","2,227578",07/07/2017
Hotel Residència Prat,Calle,Doctor Bayès,49,08551,Tona,93 887 00 18,Privada,68,,"41,856313","2,229726",10/04/2019
Residència geriàtrica Can Comte,Calle,Amadeu Vives,40,08490,Tordera,93 765 00 67,Pública local,39,www.tordera.cat/document.php?id=25,"41,698745","2,723216",05/04/2019
"Residència Geriàtrica L'Albert-Tordera, S. L.",Calle,Camí Ral,109,08490,Tordera,93 764 29 15,Privada,138,www.rgalbert.com,"41,697335","2,719739",13/07/2017
Cals Avis - Residència Rocaprevera,Calle,Pujada de Rocaprevera,s/n,08570,Torelló,93 859 02 39,Privada,65,www.calsavis.es,"42,042629","2,261316",11/07/2017
Residència de 3ª edat Can Tarrida,Avenida,Dolça de Provença,35,08629,Torrelles de Llobregat,93 689 10 21,Privada,50,www.cantarrida.com,"41,361971","1,989670",24/04/2019
Residencia 3ª edad Virgen de Montserrat,Calle,Torrent,39,08629,Torrelles de Llobregat,93 689 08 54,Privada,14,,"41,360983","1,991763",30/11/2011
La Residència d'Ullastrell,Calle,Serra,54,08231,Ullastrell,93 788 48 00 / 629 25 39 62,Privada,34,www.residenciaullastrell.com,"41,526343","1,954851",22/05/2018
Residència El Serrat,Calle,El Serrat,4,08233,Vacarisses,93 828 08 25,Privada,35,www.elserratsl.com,"41,609241","1,913151",15/04/2019
Residència Geriàtrica La Masia,Pasaje,L'Onyar,1,08233,Vacarisses,93 834 09 29,Privada,35,,"41,611351","1,868226",10/07/2017
Residencia d'avis del Vallès,Calle,Sabadell,55,08233,Vacarisses,93 828 05 29,Privada,23,,"41,599647","1,890190",13/03/2017
Residencia A. Barcino,Calle,Barcino,34,08759,Vallirana,93 683 04 04,Privada,41,,"41,373150","1,936543",09/04/2019
Residència Font de l'Avi,Calle,Bon Aire,8,08759,Vallirana,93 683 18 26,Privada,17,,"41,386561","1,928117",15/07/2013
Residencia geriátrica L'Edat d'Or,Calle,Major,584,08759,Vallirana,93 683 59 91,Privada,17,,"41,383360","1,929177",13/05/2015
Residencia de 3ª edad Santa Fàtima,Avenida,Països Catalans,165,08759,Vallirana,93 683 16 70,Privada sin fin de lucro,50,www.fundacion-fatima.org,"41,376353","1,936318",23/08/2017
Residencia Fundación Nuestra Señora de Fátima,Avenida,Països Catalans,163,08759,Vallirana,93 683 04 78,Privada sin fin de lucro,50,www.fundacion-fatima.org,"41,376006","1,936769",23/08/2017
Residència Fàtima,Avenida,Països Catalans,161,08759,Vallirana,93 683 41 99,Privada sin fin de lucro,50,www.fundacion-fatima.org,"41,375977","1,936937",23/08/2017
Residència Geriàtrica El Petit Hostalet,Calle,Roger de Llúria,7,08759,Vallirana,93 683 25 07,Privada,19,www.elpetithostalet.es,"41,366162","1,892815",10/07/2013
Alexia Geriàtric,Calle,Xile,4,08759,Vallirana,93 683 31 08 / 93 683 29 43,Privada,25,alexiageriatric.com ; alexiaresidencia.wordpress.com,"41,380611","1,933299",15/04/2019
Residencia Familia Josefina,Plaça,Divina Pastora,14,08500,Vic,93 889 12 27,Privada sin fin de lucro,44,www.hnasjosefinas.com,"41,930707","2,261392",07/07/2017
Residència Saits,Rambla,Hospital,5,08500,Vic,93 889 54 45,Privada,114,,"41,929708","2,252822",10/04/2019
Habitatges tutelats per a gent gran Caputxins,Calle,Industria,3,08500,Vic,93 885 25 52,Pública local,6,,"41,930175","2,261979",25/06/2008
Residència El Nadal,Calle,La Laura,83,08500,Vic,93 889 45 00,Privada,144,,"41,928266","2,251528",24/07/2017
Casa de ancianos Hermanitas de los Pobres,Calle,Montserrat,46,08500,Vic,93 886 23 55,Privada sin fin de lucro,13,www.hermanitasdelospobres.es,"41,927087","2,264515",13/01/2017
Residencia de 3ª edad Albarrosa II,Avenida,Central d'Albarrosa,57 - Urb. Albarrosa,08840,Viladecans,93 659 40 08,Privada,53,www.albarrosa.com,"41,317267","2,001941",08/04/2019
Tres Magnòlies Residèncial,Paseo,del Tamariu,11,08840,Viladecans,93 647 03 90,Privada,35,www.tresmagnolias.com,"41,315055","2,003790",24/04/2019
Centre Social i Sanitari Frederica Montseny,Calle,d'Eslida,6 - 8,08840,Viladecans,93 647 35 25,Pública local,106,,"41,321691","2,018255",04/04/2019
Residencia del Carmen,Calle,Gardenias,6 - bis,08840,Viladecans,645 26 30 10,Privada,19,,"41,319214","2,002820",16/01/2019
Residencial Balneàric Talaia Blanca,Calle,Jaume Abril,43,08840,Viladecans,93 637 06 84,Privada,25,www.talaiablanca.cat,"41,315445","2,016700",06/07/2017
Residencia de 3ª edad Albarrosa I,Calle,La Rosa,26 - Urb. Albarrosa,08840,Viladecans,93 658 58 61,Privada,29,www.albarrosa.com,"41,320924","2,003746",08/04/2019
Residència Sant Miquel,Calle,Eucaliptus,19,08232,Viladecavalls,93 789 24 61,Privada,78,residenciasantmiquel.com,"41,569694","1,971200",11/04/2019
Llar d'avis Josefina Mata,Calle,Amália Soler,155,08720,Vilafranca del Penedès,93 890 22 26,Privada,49,,"41,340452","1,695498",12/04/2019
Residència Sant Francesc - Centre Ricard Fortuny,Avenida,Garraf,3,08720,Vilafranca del Penedès,93 890 51 36,Pública local,111,www.cssv.es/els-nostres-serveis/atencio-social/residencia/,"41,339261","1,704438",04/04/2019
Residència Inglada Via,Calle,Hermenegild Clascar,15,08720,Vilafranca del Penedès,93 890 03 94,Privada,69,,"41,345089","1,699846",03/04/2019
Residencia Mare Ráfols,Calle,Molí d'en Rovira,18,08720,Vilafranca del Penedès,93 890 04 40,Privada sin fin de lucro,80,,"41,337500","1,710080",05/04/2019
Jardí Residencial Torre Magret Vilalba,Calle,Via Augusta,1,08455,Vilalba Sasserra,93 841 17 47 / 93 842 72 06,Privada,68,www.torremagret.com,"41,652290","2,441569",27/07/2017
AMAVIR Vilanova,Calle,dels Fusters,2,08788,Vilanova del Camí,93 806 37 37,Privada,180,www.amavir.es/residencia-de-ancianos-barcelona-amavir-vilanova-del-cami,"41,571000","1,649260",08/04/2019
Casa de repòs Verge de la Salut i Sant Camil,Camino,de Cal Sereno,2,08410,Vilanova del Vallès,93 845 90 18,Privada,30,,"41,561710","2,307293",19/10/2017
Residència de 3ª edat Vilanova,Carretera,de l'Arboç,Km. 0.900,08800,Vilanova i la Geltrú,93 893 66 15,Privada,25,,"41,226700","1,710600",26/04/2018
Residència Casa d'Empara,Rambla,Josep Tomàs Ventosa,20,08800,Vilanova i la Geltrú,93 811 51 64,Privada sin fin de lucro,78,www.casaempara.cat,"41,221411","1,727891",10/04/2019
Residencia les Onades,Calle,Prat,38 - 40,08800,Vilanova i la Geltrú,93 895 10 32,Privada,75,www.centresresidencials-lesonades.com/centros-residenciales/residencia-les-onades-vilanova/,"41,205629","1,686735",23/03/2017
Residencia Santa Teresa,Calle,Ravalet,2,08800,Vilanova i la Geltrú,93 893 26 10 / 93 814 49 52,Privada,24,,"41,226742","1,728484",06/07/2017
Residència Sant Jaume,Calle,Sant Gervasi,74 - 1º,08800,Vilanova i la Geltrú,93 893 74 51,Privada,20,,"41,224748","1,725197",30/11/2011
Centre Residencial Els Josepets,Calle,Sant Josep,16 - 22,08800,Vilanova i la Geltrú,93 814 44 81,Pública local,139,http://www.cspvng.cat/laplataforma/serveis/residencia-els-josepets/,"41,228402","1,723425",14/11/2018
Cugat Residencial,Calle,Xarxes,17,08800,Vilanova i la Geltrú,93 895 24 99,Privada,50,www.cugatresidencial.com,"41,205382","1,687359",08/04/2019
Fundació Hospital de Sant Pere,Avenida,Santa María,18 - 20,08339,Vilassar de Dalt,93 753 98 50,Privada,60,www.fhsantpere.com,"41,514285","2,358383",03/04/2019
Residencia Font Blau,Calle,Canonge Almera,67,08340,Vilassar de Mar,93 754 02 17,Privada,20,,"41,506652","2,400786",03/04/2019
Residència Vida per l'Avi,Calle,Colom,11,08340,Vilassar de Mar,93 754 06 70,Privada,25,vidaillarperlavi.cat/es/residencia-en-el-maresme-para-la-tercera-edad-vida-per-l-avi_7.html,"41,504467","2,389869",26/04/2018
Residència Casa Pairal,Calle,Rosari,59,08340,Vilassar de Mar,93 759 06 92,Privada,60,,"41,505311","2,396166",17/04/2019
Residència Vida als Anys,Calle,Sant Pau,17,08340,Vilassar de Mar,93 750 68 93,Privada,17,,"41,502070","2,392681",18/09/2009
Llar Residencial per l'Avi II,Calle,Sant Pau,12,08340,Vilassar de Mar,93 759 54 58,Privada,21,vidaillarperlavi.cat/es/residencia-de-ancianos-en-vilassar-de-mar-llar-per-l-avi-ii_9.html,"41,501860","2,392223",07/04/2019
